"Date","Price","Open","High","Low","Change %"
"Jul 11, 2011","6.722","6.722","6.722","6.722","-0.34%"
"Jul 08, 2011","6.745","6.745","6.745","6.745","0.00%"
"Jul 07, 2011","6.745","6.745","6.745","6.745","-0.69%"
"Jul 06, 2011","6.792","6.792","6.792","6.792","-0.67%"
"Jul 05, 2011","6.838","6.838","6.838","6.838","0.00%"
"Jul 04, 2011","6.838","6.838","6.838","6.838","0.00%"
"Jul 01, 2011","6.838","6.838","6.838","6.838","-0.67%"
"Jun 30, 2011","6.884","6.884","6.884","6.884","-0.35%"
"Jun 28, 2011","6.908","6.908","6.908","6.908","-0.16%"
"Jun 27, 2011","6.919","6.919","6.919","6.919","0.16%"
"Jun 24, 2011","6.908","6.908","6.908","6.908","-0.50%"
"Jun 23, 2011","6.943","6.943","6.943","6.943","-0.33%"
"Jun 22, 2011","6.966","6.966","6.966","6.966","-0.17%"
"Jun 21, 2011","6.978","6.978","6.978","6.978","-0.65%"
"Jun 20, 2011","7.024","7.024","7.024","7.024","0.82%"
"Jun 17, 2011","6.967","6.967","6.967","6.967","0.00%"
"Jun 16, 2011","6.967","6.967","6.967","6.967","0.82%"
"Jun 15, 2011","6.910","6.910","6.910","6.910","0.32%"
"Jun 14, 2011","6.888","6.888","6.888","6.888","-0.33%"
"Jun 13, 2011","6.911","6.911","6.911","6.911","0.83%"
"Jun 10, 2011","6.854","6.854","6.854","6.854","-0.82%"
"Jun 09, 2011","6.911","6.911","6.911","6.911","-0.01%"
"Jun 08, 2011","6.912","6.912","6.912","6.912","1.16%"
"Jun 07, 2011","6.833","6.833","6.833","6.833","0.00%"
"Jun 06, 2011","6.833","6.833","6.833","6.833","0.00%"
"Jun 03, 2011","6.833","6.833","6.833","6.833","-0.18%"
"Jun 01, 2011","6.845","6.845","6.845","6.845","0.00%"
"May 31, 2011","6.845","6.845","6.845","6.845","-0.98%"
"May 30, 2011","6.913","6.913","6.913","6.913","0.64%"
"May 27, 2011","6.869","6.869","6.869","6.869","0.16%"
"May 26, 2011","6.858","6.858","6.858","6.858","-0.82%"
"May 25, 2011","6.915","6.915","6.915","6.915","1.66%"
"May 24, 2011","6.802","6.802","6.802","6.802","-0.01%"
"May 23, 2011","6.803","6.803","6.803","6.803","-1.62%"
"May 20, 2011","6.915","6.915","6.915","6.915","0.00%"
"May 19, 2011","6.915","6.915","6.915","6.915","-0.82%"
"May 18, 2011","6.972","6.972","6.972","6.972","-0.01%"
"May 16, 2011","6.973","6.973","6.973","6.973","0.33%"
"May 13, 2011","6.950","6.950","6.950","6.950","-0.49%"
"May 12, 2011","6.984","6.984","6.984","6.984","-0.98%"
"May 11, 2011","7.053","7.053","7.053","7.053","0.81%"
"May 10, 2011","6.996","6.996","6.996","6.996","-0.33%"
"May 09, 2011","7.019","7.019","7.019","7.019","-0.33%"
"May 06, 2011","7.042","7.042","7.042","7.042","0.00%"
"May 05, 2011","7.042","7.042","7.042","7.042","-0.17%"
"May 04, 2011","7.054","7.054","7.054","7.054","0.64%"
"May 03, 2011","7.009","7.009","7.009","7.009","0.00%"
"May 02, 2011","7.009","7.009","7.009","7.009","0.31%"
"Apr 29, 2011","6.987","6.987","6.987","6.987","0.65%"
"Apr 28, 2011","6.942","6.942","6.942","6.942","-0.50%"
"Apr 27, 2011","6.977","6.977","6.977","6.977","0.00%"
"Apr 26, 2011","6.977","6.977","6.977","6.977","0.32%"
"Apr 25, 2011","6.955","6.955","6.955","6.955","1.13%"
"Apr 21, 2011","6.877","6.877","6.877","6.877","-0.65%"
"Apr 20, 2011","6.922","6.922","6.922","6.922","-3.13%"
"Apr 19, 2011","7.146","7.146","7.146","7.146","0.00%"
"Apr 18, 2011","7.146","7.146","7.146","7.146","2.39%"
"Apr 15, 2011","6.979","6.979","6.979","6.979","1.62%"
"Apr 14, 2011","6.868","6.868","6.868","6.868","-3.90%"
"Apr 13, 2011","7.147","7.147","7.147","7.147","-1.56%"
"Apr 12, 2011","7.260","7.260","7.260","7.260","1.58%"
"Apr 11, 2011","7.147","7.147","7.147","7.147","-1.56%"
"Apr 08, 2011","7.260","7.260","7.260","7.260","-0.78%"
"Apr 07, 2011","7.317","7.317","7.317","7.317","0.79%"
"Apr 06, 2011","7.260","7.260","7.260","7.260","0.00%"
"Apr 05, 2011","7.260","7.260","7.260","7.260","-1.53%"
"Apr 04, 2011","7.373","7.373","7.373","7.373","-2.27%"
"Apr 01, 2011","7.544","7.544","7.544","7.544","-0.15%"
"Mar 31, 2011","7.555","7.555","7.555","7.555","-2.09%"
"Mar 30, 2011","7.716","7.716","7.716","7.716","-1.47%"
"Mar 29, 2011","7.831","7.831","7.831","7.831","-0.29%"
"Mar 28, 2011","7.854","7.854","7.854","7.854","0.29%"
"Mar 25, 2011","7.831","7.831","7.831","7.831","-0.74%"
"Mar 24, 2011","7.889","7.889","7.889","7.889","0.01%"
"Mar 23, 2011","7.888","7.888","7.888","7.888","-0.73%"
"Mar 22, 2011","7.946","7.946","7.946","7.946","0.00%"
"Mar 21, 2011","7.946","7.946","7.946","7.946","-0.58%"
"Mar 18, 2011","7.992","7.992","7.992","7.992","-0.15%"
"Mar 17, 2011","8.004","8.004","8.004","8.004","0.74%"
"Mar 16, 2011","7.945","7.945","7.945","7.945","-0.72%"
"Mar 15, 2011","8.003","8.003","8.003","8.003","1.77%"
"Mar 14, 2011","7.864","7.864","7.864","7.864","-2.44%"
"Mar 11, 2011","8.061","8.061","8.061","8.061","1.75%"
"Mar 10, 2011","7.922","7.922","7.922","7.922","-3.80%"
"Mar 09, 2011","8.235","8.235","8.235","8.235","3.38%"
"Mar 08, 2011","7.966","7.966","7.966","7.966","-0.44%"
"Mar 07, 2011","8.001","8.001","8.001","8.001","-0.72%"
"Mar 04, 2011","8.059","8.059","8.059","8.059","-2.26%"
"Mar 03, 2011","8.245","8.245","8.245","8.245","0.45%"
"Mar 02, 2011","8.208","8.208","8.208","8.208","-0.99%"
"Mar 01, 2011","8.290","8.290","8.290","8.290","-1.39%"
"Feb 28, 2011","8.407","8.407","8.407","8.407","-0.70%"
"Feb 25, 2011","8.466","8.466","8.466","8.466","0.15%"
"Feb 24, 2011","8.453","8.453","8.453","8.453","2.00%"
"Feb 23, 2011","8.287","8.287","8.287","8.287","-0.70%"
"Feb 22, 2011","8.345","8.345","8.345","8.345","0.00%"
"Feb 21, 2011","8.345","8.345","8.345","8.345","0.71%"
"Feb 18, 2011","8.286","8.286","8.286","8.286","-1.11%"
"Feb 17, 2011","8.379","8.379","8.379","8.379","0.01%"
"Feb 16, 2011","8.378","8.378","8.378","8.378","0.01%"
"Feb 14, 2011","8.377","8.377","8.377","8.377","-0.84%"
"Feb 11, 2011","8.448","8.448","8.448","8.448","0.57%"
"Feb 10, 2011","8.400","8.400","8.400","8.400","0.02%"
"Feb 09, 2011","8.398","8.398","8.398","8.398","1.99%"
"Feb 08, 2011","8.234","8.234","8.234","8.234","0.15%"
"Feb 07, 2011","8.222","8.222","8.222","8.222","0.00%"
"Feb 04, 2011","8.222","8.222","8.222","8.222","-2.07%"
"Feb 02, 2011","8.396","8.396","8.396","8.396","0.01%"
"Feb 01, 2011","8.395","8.395","8.395","8.395","0.71%"
"Jan 31, 2011","8.336","8.336","8.336","8.336","2.13%"
"Jan 28, 2011","8.162","8.162","8.162","8.162","-1.39%"
"Jan 27, 2011","8.277","8.277","8.277","8.277","5.86%"
"Jan 26, 2011","7.819","7.819","7.819","7.819","-5.51%"
"Jan 25, 2011","8.275","8.275","8.275","8.275","-3.40%"
"Jan 24, 2011","8.566","8.566","8.566","8.566","1.38%"
"Jan 21, 2011","8.449","8.449","8.449","8.449","0.70%"
"Jan 20, 2011","8.390","8.390","8.390","8.390","8.10%"
"Jan 19, 2011","7.761","7.761","7.761","7.761","0.73%"
"Jan 18, 2011","7.705","7.705","7.705","7.705","0.00%"
"Jan 17, 2011","7.705","7.705","7.705","7.705","2.98%"
"Jan 14, 2011","7.482","7.482","7.482","7.482","5.38%"
"Jan 13, 2011","7.100","7.100","7.100","7.100","-0.01%"
"Jan 12, 2011","7.101","7.101","7.101","7.101","-2.97%"
"Jan 11, 2011","7.318","7.318","7.318","7.318","-6.36%"
"Jan 10, 2011","7.815","7.815","7.815","7.815","19.51%"
"Jan 07, 2011","6.539","6.539","6.539","6.539","0.32%"
"Jan 06, 2011","6.518","6.518","6.518","6.518","-0.02%"
"Jan 05, 2011","6.519","6.519","6.519","6.519","0.00%"
"Jan 04, 2011","6.519","6.519","6.519","6.519","-3.68%"
"Jan 03, 2011","6.768","6.768","6.768","6.768","6.02%"
"Dec 31, 2010","6.384","6.384","6.384","6.384","-0.53%"
"Dec 30, 2010","6.418","6.418","6.418","6.418","-2.49%"
"Dec 29, 2010","6.582","6.582","6.582","6.582","5.36%"
"Dec 28, 2010","6.247","6.247","6.247","6.247","-0.06%"
"Dec 27, 2010","6.251","6.251","6.251","6.251","-0.05%"
"Dec 23, 2010","6.254","6.254","6.254","6.254","-6.91%"
"Dec 22, 2010","6.718","6.718","6.718","6.718","-0.19%"
"Dec 21, 2010","6.731","6.731","6.731","6.731","-0.04%"
"Dec 20, 2010","6.734","6.734","6.734","6.734","7.26%"
"Dec 17, 2010","6.278","6.278","6.278","6.278","-6.85%"
"Dec 16, 2010","6.740","6.740","6.740","6.740","7.12%"
"Dec 15, 2010","6.292","6.292","6.292","6.292","-0.05%"
"Dec 14, 2010","6.295","6.295","6.295","6.295","-0.06%"
"Dec 13, 2010","6.299","6.299","6.299","6.299","-0.05%"
"Dec 10, 2010","6.302","6.302","6.302","6.302","-0.05%"
"Dec 09, 2010","6.305","6.305","6.305","6.305","-0.16%"
"Dec 08, 2010","6.315","6.315","6.315","6.315","-0.06%"
"Dec 06, 2010","6.319","6.319","6.319","6.319","-1.23%"
"Dec 03, 2010","6.398","6.398","6.398","6.398","-0.09%"
"Dec 02, 2010","6.404","6.404","6.404","6.404","-1.31%"
"Dec 01, 2010","6.489","6.489","6.489","6.489","2.32%"
"Nov 30, 2010","6.342","6.342","6.342","6.342","2.36%"
"Nov 29, 2010","6.196","6.196","6.196","6.196","-2.41%"
"Nov 26, 2010","6.349","6.349","6.349","6.349","1.13%"
"Nov 25, 2010","6.278","6.278","6.278","6.278","-1.32%"
"Nov 24, 2010","6.362","6.362","6.362","6.362","-0.06%"
"Nov 23, 2010","6.366","6.366","6.366","6.366","3.58%"
"Nov 22, 2010","6.146","6.146","6.146","6.146","-3.55%"
"Nov 19, 2010","6.372","6.372","6.372","6.372","7.67%"
"Nov 18, 2010","5.918","5.918","5.918","5.918","-6.23%"
"Nov 16, 2010","6.311","6.311","6.311","6.311","1.12%"
"Nov 15, 2010","6.241","6.241","6.241","6.241","5.09%"
"Nov 12, 2010","5.939","5.939","5.939","5.939","-0.07%"
"Nov 11, 2010","5.943","5.943","5.943","5.943","-0.17%"
"Nov 10, 2010","5.953","5.953","5.953","5.953","-0.05%"
"Nov 09, 2010","5.956","5.956","5.956","5.956","-2.66%"
"Nov 08, 2010","6.119","6.119","6.119","6.119","-0.05%"
"Nov 05, 2010","6.122","6.122","6.122","6.122","-0.07%"
"Nov 04, 2010","6.126","6.126","6.126","6.126","-0.62%"
"Nov 03, 2010","6.164","6.164","6.164","6.164","0.42%"
"Nov 02, 2010","6.138","6.138","6.138","6.138","-0.05%"
"Nov 01, 2010","6.141","6.141","6.141","6.141","-4.15%"
"Oct 29, 2010","6.407","6.407","6.407","6.407","-0.05%"
"Oct 28, 2010","6.410","6.410","6.410","6.410","-0.14%"
"Oct 27, 2010","6.419","6.419","6.419","6.419","-0.05%"
"Oct 26, 2010","6.422","6.422","6.422","6.422","-0.05%"
"Oct 25, 2010","6.425","6.425","6.425","6.425","-0.05%"
"Oct 22, 2010","6.428","6.428","6.428","6.428","1.58%"
"Oct 21, 2010","6.328","6.328","6.328","6.328","-0.14%"
"Oct 20, 2010","6.337","6.337","6.337","6.337","-0.05%"
"Oct 19, 2010","6.340","6.340","6.340","6.340","-0.05%"
"Oct 18, 2010","6.343","6.343","6.343","6.343","-2.07%"
"Oct 15, 2010","6.477","6.477","6.477","6.477","2.24%"
"Oct 14, 2010","6.335","6.335","6.335","6.335","-0.36%"
"Oct 13, 2010","6.358","6.358","6.358","6.358","-1.40%"
"Oct 12, 2010","6.448","6.448","6.448","6.448","0.19%"
"Oct 11, 2010","6.436","6.436","6.436","6.436","-0.94%"
"Oct 08, 2010","6.497","6.497","6.497","6.497","-3.53%"
"Oct 07, 2010","6.735","6.735","6.735","6.735","2.79%"
"Oct 06, 2010","6.552","6.552","6.552","6.552","-5.70%"
"Oct 05, 2010","6.948","6.948","6.948","6.948","-0.04%"
"Oct 04, 2010","6.951","6.951","6.951","6.951","-2.51%"
"Oct 01, 2010","7.130","7.130","7.130","7.130","-0.65%"
"Sep 30, 2010","7.177","7.177","7.177","7.177","-3.09%"
"Sep 29, 2010","7.406","7.406","7.406","7.406","-0.04%"
"Sep 28, 2010","7.409","7.409","7.409","7.409","2.43%"
"Sep 27, 2010","7.233","7.233","7.233","7.233","-0.03%"
"Sep 24, 2010","7.235","7.235","7.235","7.235","-0.04%"
"Sep 23, 2010","7.238","7.238","7.238","7.238","0.51%"
"Sep 22, 2010","7.201","7.201","7.201","7.201","-0.24%"
"Sep 21, 2010","7.218","7.218","7.218","7.218","-0.03%"
"Sep 20, 2010","7.220","7.220","7.220","7.220","-0.84%"
"Sep 17, 2010","7.281","7.281","7.281","7.281","-1.63%"
"Sep 16, 2010","7.402","7.402","7.402","7.402","-0.48%"
"Sep 15, 2010","7.438","7.438","7.438","7.438","0.98%"
"Sep 14, 2010","7.366","7.366","7.366","7.366","-1.02%"
"Sep 08, 2010","7.442","7.442","7.442","7.442","-1.98%"
"Sep 07, 2010","7.592","7.592","7.592","7.592","-0.17%"
"Sep 06, 2010","7.605","7.605","7.605","7.605","-0.03%"
"Sep 03, 2010","7.607","7.607","7.607","7.607","-0.99%"
"Sep 02, 2010","7.683","7.683","7.683","7.683","2.87%"
"Sep 01, 2010","7.469","7.469","7.469","7.469","-0.03%"
"Aug 31, 2010","7.471","7.471","7.471","7.471","0.96%"
"Aug 30, 2010","7.400","7.400","7.400","7.400","0.16%"
"Aug 27, 2010","7.388","7.388","7.388","7.388","-0.03%"
"Aug 26, 2010","7.390","7.390","7.390","7.390","-0.09%"
"Aug 25, 2010","7.397","7.397","7.397","7.397","-0.03%"
"Aug 24, 2010","7.399","7.399","7.399","7.399","-0.04%"
"Aug 23, 2010","7.402","7.402","7.402","7.402","-0.03%"
"Aug 20, 2010","7.404","7.404","7.404","7.404","0.37%"
"Aug 19, 2010","7.377","7.377","7.377","7.377","-1.64%"
"Aug 18, 2010","7.500","7.500","7.500","7.500","0.75%"
"Aug 16, 2010","7.444","7.444","7.444","7.444","0.16%"
"Aug 13, 2010","7.432","7.432","7.432","7.432","0.53%"
"Aug 12, 2010","7.393","7.393","7.393","7.393","-0.48%"
"Aug 11, 2010","7.429","7.429","7.429","7.429","-0.21%"
"Aug 10, 2010","7.445","7.445","7.445","7.445","-0.04%"
"Aug 09, 2010","7.448","7.448","7.448","7.448","-0.03%"
"Aug 06, 2010","7.450","7.450","7.450","7.450","2.34%"
"Aug 05, 2010","7.280","7.280","7.280","7.280","-0.10%"
"Aug 04, 2010","7.287","7.287","7.287","7.287","-3.81%"
"Aug 03, 2010","7.576","7.576","7.576","7.576","2.50%"
"Aug 02, 2010","7.391","7.391","7.391","7.391","-0.04%"
"Jul 30, 2010","7.394","7.394","7.394","7.394","-2.48%"
"Jul 29, 2010","7.582","7.582","7.582","7.582","-0.09%"
"Jul 28, 2010","7.589","7.589","7.589","7.589","2.48%"
"Jul 27, 2010","7.405","7.405","7.405","7.405","-2.10%"
"Jul 26, 2010","7.564","7.564","7.564","7.564","2.08%"
"Jul 23, 2010","7.410","7.410","7.410","7.410","-0.03%"
"Jul 22, 2010","7.412","7.412","7.412","7.412","-2.52%"
"Jul 21, 2010","7.604","7.604","7.604","7.604","2.47%"
"Jul 20, 2010","7.421","7.421","7.421","7.421","-0.03%"
"Jul 19, 2010","7.423","7.423","7.423","7.423","1.32%"
"Jul 16, 2010","7.326","7.326","7.326","7.326","-0.03%"
"Jul 15, 2010","7.328","7.328","7.328","7.328","-0.10%"
"Jul 14, 2010","7.335","7.335","7.335","7.335","-1.36%"
"Jul 13, 2010","7.436","7.436","7.436","7.436","-0.03%"
"Jul 12, 2010","7.438","7.438","7.438","7.438","-0.04%"
"Jul 09, 2010","7.441","7.441","7.441","7.441","-2.80%"
"Jul 08, 2010","7.655","7.655","7.655","7.655","-0.09%"
"Jul 07, 2010","7.662","7.662","7.662","7.662","-0.03%"
"Jul 06, 2010","7.664","7.664","7.664","7.664","-0.03%"
"Jul 05, 2010","7.666","7.666","7.666","7.666","0.91%"
"Jul 02, 2010","7.597","7.597","7.597","7.597","-0.04%"
"Jul 01, 2010","7.600","7.600","7.600","7.600","-0.08%"
"Jun 30, 2010","7.606","7.606","7.606","7.606","-0.03%"
"Jun 29, 2010","7.608","7.608","7.608","7.608","0.90%"
"Jun 28, 2010","7.540","7.540","7.540","7.540","0.15%"
"Jun 25, 2010","7.529","7.529","7.529","7.529","-0.20%"
"Jun 24, 2010","7.544","7.544","7.544","7.544","-0.09%"
"Jun 23, 2010","7.551","7.551","7.551","7.551","-0.03%"
"Jun 22, 2010","7.553","7.553","7.553","7.553","-3.27%"
"Jun 21, 2010","7.808","7.808","7.808","7.808","-3.03%"
"Jun 18, 2010","8.052","8.052","8.052","8.052","-0.02%"
"Jun 17, 2010","8.054","8.054","8.054","8.054","-0.06%"
"Jun 16, 2010","8.059","8.059","8.059","8.059","-0.02%"
"Jun 15, 2010","8.061","8.061","8.061","8.061","-3.45%"
"Jun 14, 2010","8.349","8.349","8.349","8.349","-0.02%"
"Jun 11, 2010","8.351","8.351","8.351","8.351","-0.02%"
"Jun 10, 2010","8.353","8.353","8.353","8.353","-0.06%"
"Jun 09, 2010","8.358","8.358","8.358","8.358","-0.02%"
"Jun 08, 2010","8.360","8.360","8.360","8.360","-0.01%"
"Jun 07, 2010","8.361","8.361","8.361","8.361","0.57%"
"Jun 04, 2010","8.314","8.314","8.314","8.314","-0.61%"
"Jun 03, 2010","8.365","8.365","8.365","8.365","-0.06%"
"Jun 02, 2010","8.370","8.370","8.370","8.370","-0.02%"
"Jun 01, 2010","8.372","8.372","8.372","8.372","2.60%"
"May 31, 2010","8.160","8.160","8.160","8.160","-0.89%"
"May 27, 2010","8.233","8.233","8.233","8.233","0.85%"
"May 26, 2010","8.164","8.164","8.164","8.164","-0.09%"
"May 25, 2010","8.171","8.171","8.171","8.171","-0.02%"
"May 24, 2010","8.173","8.173","8.173","8.173","-0.02%"
"May 21, 2010","8.175","8.175","8.175","8.175","-0.02%"
"May 20, 2010","8.177","8.177","8.177","8.177","-2.00%"
"May 19, 2010","8.344","8.344","8.344","8.344","1.96%"
"May 18, 2010","8.184","8.184","8.184","8.184","-0.87%"
"May 17, 2010","8.256","8.256","8.256","8.256","-0.02%"
"May 14, 2010","8.258","8.258","8.258","8.258","0.84%"
"May 12, 2010","8.189","8.189","8.189","8.189","-0.06%"
"May 11, 2010","8.194","8.194","8.194","8.194","-5.74%"
"May 10, 2010","8.693","8.693","8.693","8.693","0.81%"
"May 07, 2010","8.623","8.623","8.623","8.623","-0.83%"
"May 06, 2010","8.695","8.695","8.695","8.695","7.56%"
"May 05, 2010","8.084","8.084","8.084","8.084","0.21%"
"May 04, 2010","8.067","8.067","8.067","8.067","-0.02%"
"May 03, 2010","8.069","8.069","8.069","8.069","1.55%"
"Apr 30, 2010","7.946","7.946","7.946","7.946","-1.10%"
"Apr 29, 2010","8.034","8.034","8.034","8.034","1.20%"
"Apr 28, 2010","7.939","7.939","7.939","7.939","0.85%"
"Apr 27, 2010","7.872","7.872","7.872","7.872","-0.03%"
"Apr 26, 2010","7.874","7.874","7.874","7.874","-1.12%"
"Apr 23, 2010","7.963","7.963","7.963","7.963","-3.96%"
"Apr 22, 2010","8.291","8.291","8.291","8.291","3.83%"
"Apr 21, 2010","7.985","7.985","7.985","7.985","1.28%"
"Apr 20, 2010","7.884","7.884","7.884","7.884","-3.05%"
"Apr 19, 2010","8.132","8.132","8.132","8.132","4.31%"
"Apr 16, 2010","7.796","7.796","7.796","7.796","-1.52%"
"Apr 15, 2010","7.916","7.916","7.916","7.916","-2.75%"
"Apr 14, 2010","8.140","8.140","8.140","8.140","1.80%"
"Apr 13, 2010","7.996","7.996","7.996","7.996","-1.81%"
"Apr 12, 2010","8.143","8.143","8.143","8.143","-0.21%"
"Apr 09, 2010","8.160","8.160","8.160","8.160","0.39%"
"Apr 08, 2010","8.128","8.128","8.128","8.128","-0.26%"
"Apr 07, 2010","8.149","8.149","8.149","8.149","-0.05%"
"Apr 06, 2010","8.153","8.153","8.153","8.153","-0.24%"
"Apr 05, 2010","8.173","8.173","8.173","8.173","0.71%"
"Apr 01, 2010","8.115","8.115","8.115","8.115","-0.01%"
"Mar 31, 2010","8.116","8.116","8.116","8.116","-0.09%"
"Mar 30, 2010","8.123","8.123","8.123","8.123","-0.01%"
"Mar 29, 2010","8.124","8.124","8.124","8.124","-0.02%"
"Mar 26, 2010","8.126","8.126","8.126","8.126","-0.01%"
"Mar 25, 2010","8.127","8.127","8.127","8.127","-1.49%"
"Mar 24, 2010","8.250","8.250","8.250","8.250","-0.18%"
"Mar 23, 2010","8.265","8.265","8.265","8.265","1.60%"
"Mar 22, 2010","8.135","8.135","8.135","8.135","-0.02%"
"Mar 19, 2010","8.137","8.137","8.137","8.137","-0.01%"
"Mar 18, 2010","8.138","8.138","8.138","8.138","-1.38%"
"Mar 17, 2010","8.252","8.252","8.252","8.252","-0.01%"
"Mar 15, 2010","8.253","8.253","8.253","8.253","-0.02%"
"Mar 12, 2010","8.255","8.255","8.255","8.255","0.08%"
"Mar 10, 2010","8.248","8.248","8.248","8.248","-0.52%"
"Mar 09, 2010","8.291","8.291","8.291","8.291","-0.01%"
"Mar 08, 2010","8.292","8.292","8.292","8.292","-0.04%"
"Mar 04, 2010","8.295","8.295","8.295","8.295","-0.86%"
"Mar 03, 2010","8.367","8.367","8.367","8.367","1.12%"
"Mar 02, 2010","8.274","8.274","8.274","8.274","-1.15%"
"Mar 01, 2010","8.370","8.370","8.370","8.370","-0.04%"
"Feb 24, 2010","8.373","8.373","8.373","8.373","-0.07%"
"Feb 23, 2010","8.379","8.379","8.379","8.379","-0.01%"
"Feb 22, 2010","8.380","8.380","8.380","8.380","-0.02%"
"Feb 19, 2010","8.382","8.382","8.382","8.382","-0.07%"
"Feb 17, 2010","8.388","8.388","8.388","8.388","-0.01%"
"Feb 16, 2010","8.389","8.389","8.389","8.389","-0.02%"
"Feb 15, 2010","8.391","8.391","8.391","8.391","-0.01%"
"Feb 12, 2010","8.392","8.392","8.392","8.392","-0.01%"
"Feb 11, 2010","8.393","8.393","8.393","8.393","-0.06%"
"Feb 10, 2010","8.398","8.398","8.398","8.398","-0.01%"
"Feb 09, 2010","8.399","8.399","8.399","8.399","-0.02%"
"Feb 08, 2010","8.401","8.401","8.401","8.401","0.79%"
"Feb 05, 2010","8.335","8.335","8.335","8.335","-0.02%"
"Feb 04, 2010","8.337","8.337","8.337","8.337","1.08%"
"Feb 03, 2010","8.248","8.248","8.248","8.248","-1.14%"
"Feb 02, 2010","8.343","8.343","8.343","8.343","-0.81%"
"Feb 01, 2010","8.411","8.411","8.411","8.411","-0.80%"
"Jan 29, 2010","8.479","8.479","8.479","8.479","-0.02%"
"Jan 28, 2010","8.481","8.481","8.481","8.481","2.35%"
"Jan 27, 2010","8.286","8.286","8.286","8.286","-2.36%"
"Jan 26, 2010","8.486","8.486","8.486","8.486","4.03%"
"Jan 25, 2010","8.157","8.157","8.157","8.157","-2.85%"
"Jan 22, 2010","8.396","8.396","8.396","8.396","2.89%"
"Jan 21, 2010","8.160","8.160","8.160","8.160","-0.06%"
"Jan 20, 2010","8.165","8.165","8.165","8.165","-0.02%"
"Jan 19, 2010","8.167","8.167","8.167","8.167","-1.59%"
"Jan 18, 2010","8.299","8.299","8.299","8.299","1.58%"
"Jan 15, 2010","8.170","8.170","8.170","8.170","-0.02%"
"Jan 14, 2010","8.172","8.172","8.172","8.172","-0.05%"
"Jan 13, 2010","8.176","8.176","8.176","8.176","-0.02%"
"Jan 12, 2010","8.178","8.178","8.178","8.178","1.60%"
"Jan 11, 2010","8.049","8.049","8.049","8.049","-8.27%"
"Jan 08, 2010","8.775","8.775","8.775","8.775","-0.01%"
"Jan 07, 2010","8.776","8.776","8.776","8.776","4.69%"
"Jan 06, 2010","8.383","8.383","8.383","8.383","-4.53%"
"Jan 05, 2010","8.781","8.781","8.781","8.781","-0.02%"
"Jan 04, 2010","8.783","8.783","8.783","8.783","-2.24%"
"Dec 31, 2009","8.984","8.984","8.984","8.984","-0.02%"
"Dec 30, 2009","8.986","8.986","8.986","8.986","0.69%"
"Dec 29, 2009","8.924","8.924","8.924","8.924","-0.01%"
"Dec 28, 2009","8.925","8.925","8.925","8.925","0.75%"
"Dec 24, 2009","8.859","8.859","8.859","8.859","-0.30%"
"Dec 23, 2009","8.886","8.886","8.886","8.886","0.28%"
"Dec 22, 2009","8.861","8.861","8.861","8.861","2.53%"
"Dec 21, 2009","8.642","8.642","8.642","8.642","-0.17%"
"Dec 17, 2009","8.657","8.657","8.657","8.657","-0.01%"
"Dec 16, 2009","8.658","8.658","8.658","8.658","-0.07%"
"Dec 15, 2009","8.664","8.664","8.664","8.664","-3.40%"
"Dec 14, 2009","8.969","8.969","8.969","8.969","1.04%"
"Dec 11, 2009","8.877","8.877","8.877","8.877","-0.01%"
"Dec 10, 2009","8.878","8.878","8.878","8.878","-0.05%"
"Dec 09, 2009","8.882","8.882","8.882","8.882","-0.02%"
"Dec 08, 2009","8.884","8.884","8.884","8.884","-0.01%"
"Dec 07, 2009","8.885","8.885","8.885","8.885","-0.01%"
"Dec 04, 2009","8.886","8.886","8.886","8.886","-3.61%"
"Dec 03, 2009","9.219","9.219","9.219","9.219","2.47%"
"Dec 02, 2009","8.997","8.997","8.997","8.997","-2.46%"
"Dec 01, 2009","9.224","9.224","9.224","9.224","1.75%"
"Nov 30, 2009","9.065","9.065","9.065","9.065","0.72%"
"Nov 26, 2009","9.000","9.000","9.000","9.000","-0.02%"
"Nov 25, 2009","9.002","9.002","9.002","9.002","-1.50%"
"Nov 24, 2009","9.139","9.139","9.139","9.139","-0.73%"
"Nov 23, 2009","9.206","9.206","9.206","9.206","0.71%"
"Nov 20, 2009","9.141","9.141","9.141","9.141","1.45%"
"Nov 19, 2009","9.010","9.010","9.010","9.010","-2.19%"
"Nov 18, 2009","9.212","9.212","9.212","9.212","-0.01%"
"Nov 17, 2009","9.213","9.213","9.213","9.213","-0.01%"
"Nov 16, 2009","9.214","9.214","9.214","9.214","-0.01%"
"Nov 13, 2009","9.215","9.215","9.215","9.215","-0.73%"
"Nov 12, 2009","9.283","9.283","9.283","9.283","0.69%"
"Nov 11, 2009","9.219","9.219","9.219","9.219","-0.72%"
"Nov 10, 2009","9.286","9.286","9.286","9.286","-1.42%"
"Nov 09, 2009","9.420","9.420","9.420","9.420","1.42%"
"Nov 06, 2009","9.288","9.288","9.288","9.288","-1.41%"
"Nov 05, 2009","9.421","9.421","9.421","9.421","-0.02%"
"Nov 04, 2009","9.423","9.423","9.423","9.423","0.71%"
"Nov 03, 2009","9.357","9.357","9.357","9.357","-0.71%"
"Nov 02, 2009","9.424","9.424","9.424","9.424","1.41%"
"Oct 30, 2009","9.293","9.293","9.293","9.293","-2.37%"
"Oct 29, 2009","9.519","9.519","9.519","9.519","0.26%"
